matchSeed,turnNumber,randomCallCount,aiStyleOverride,winnerAtDecision,pieceId,fromTileId,toTileId,fromPathIndex,toPathIndex,progressScore,safetyScore,aggressionScore,totalScore,weightProgress,weightSafety,weightAggression,candidateCount,selectedRank,explanation
1261,45,348,"fixed","",13,16,23,10,13,0.916667,0.000000,0.000000,0.916667,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I selected this move because it offered the best overall balance of progress, safety, and pressure."
1261,46,360,"fixed","",13,23,20,13,14,0.950000,1.000000,0.000000,1.950000,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1261,47,364,"fixed","",9,14,5,0,3,0.250000,0.000000,0.000000,0.250000,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I chose the line with slightly stronger forward progress."
1261,48,372,"fixed","",9,5,1,3,5,0.366667,-0.450000,0.000000,-0.083333,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I chose the line with slightly stronger forward progress."
1261,49,380,"fixed","",9,14,8,0,2,0.166667,0.000000,0.000000,0.166667,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I chose the line with slightly stronger forward progress."
1261,50,388,"fixed","",13,20,17,14,15,1.016667,1.200000,0.000000,2.216667,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I prioritised bringing a piece home because finishing is the highest-value progress outcome."
1261,51,396,"fixed","",9,8,2,2,4,0.300000,1.000000,0.000000,1.300000,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I preferred the safer line with lower capture exposure."
1261,52,400,"fixed","",9,2,1,4,5,0.350000,-0.200000,1.366667,1.516667,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I chose the line with slightly stronger forward progress."
1261,53,408,"fixed","",9,1,10,5,8,0.583333,0.800000,0.000000,1.383333,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I preferred the safer line with lower capture exposure."
1261,54,412,"fixed","",9,10,16,8,10,0.700000,-0.200000,0.000000,0.500000,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I chose the line with slightly stronger forward progress."
1261,55,420,"fixed","",9,16,23,10,13,0.916667,0.000000,0.000000,0.916667,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I chose the line with slightly stronger forward progress."
1261,56,428,"fixed","",9,23,20,13,14,0.950000,1.000000,0.000000,1.950000,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I preferred the safer line with lower capture exposure."
1261,57,536,"fixed","playerTwo",9,20,17,14,15,1.016667,1.200000,0.000000,2.216667,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I preferred the safer line with lower capture exposure."
1262,1,16,"fixed","",7,14,11,0,1,0.083333,0.000000,0.000000,0.083333,1.000000,1.000000,1.000000,7,1,"This was a marginally better option. I opened with progress because the immediate gain outweighed the early risk."
1262,2,28,"fixed","",7,11,5,1,3,0.233333,0.000000,0.000000,0.233333,1.000000,1.000000,1.000000,7,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1262,3,36,"fixed","",7,5,2,3,4,0.283333,1.000000,0.000000,1.283333,1.000000,1.000000,1.000000,7,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1262,4,40,"fixed","",7,2,7,4,7,0.516667,-0.200000,0.000000,0.316667,1.000000,1.000000,1.000000,7,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1262,5,48,"fixed","",7,7,10,7,8,0.550000,0.800000,0.000000,1.350000,1.000000,1.000000,1.000000,7,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1262,6,52,"fixed","",7,10,13,8,9,0.616667,-0.200000,0.000000,0.416667,1.000000,1.000000,1.000000,7,1,"This was the strongest available option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1262,7,64,"fixed","",7,13,22,9,12,0.850000,-0.200000,0.000000,0.650000,1.000000,1.000000,1.000000,7,1,"This was a clear best option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1262,8,72,"fixed","",7,22,20,12,14,0.966667,1.000000,0.000000,1.966667,1.000000,1.000000,1.000000,7,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1262,9,76,"fixed","",8,14,8,0,2,0.166667,0.000000,0.000000,0.166667,1.000000,1.000000,1.000000,6,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1262,10,84,"fixed","",7,20,17,14,15,1.016667,1.200000,0.000000,2.216667,1.000000,1.000000,1.000000,7,1,"This was a clear best option. I prioritised bringing a piece home because finishing is the highest-value progress outcome."
1262,11,96,"fixed","",9,14,5,0,3,0.250000,0.000000,0.000000,0.250000,1.000000,1.000000,1.000000,6,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1262,12,104,"fixed","",9,5,4,3,6,0.450000,-0.200000,0.000000,0.250000,1.000000,1.000000,1.000000,2,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1262,13,112,"fixed","",9,4,13,6,9,0.650000,-0.200000,0.000000,0.450000,1.000000,1.000000,1.000000,6,1,"This was the strongest available option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1262,14,120,"fixed","",9,13,22,9,12,0.850000,-0.200000,0.000000,0.650000,1.000000,1.000000,1.000000,6,1,"This was a clear best option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1262,15,128,"fixed","",9,22,17,12,15,1.050000,1.200000,0.000000,2.250000,1.000000,1.000000,1.000000,6,1,"This was a clear best option. I prioritised bringing a piece home because finishing is the highest-value progress outcome."
1262,16,136,"fixed","",8,8,5,2,3,0.216667,0.000000,0.000000,0.216667,1.000000,1.000000,1.000000,5,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1262,17,144,"fixed","",8,5,7,3,7,0.533333,-0.200000,1.413333,1.746667,1.000000,1.000000,1.000000,5,1,"This was a clear best option. I chose this move to pressure the opponent and disrupt their progress, while still keeping aggression and progress in balance."
1262,18,156,"fixed","",8,7,13,7,9,0.633333,-0.450000,0.000000,0.183333,1.000000,1.000000,1.000000,5,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1262,19,168,"fixed","",8,13,16,9,10,0.683333,-0.200000,0.000000,0.483333,1.000000,1.000000,1.000000,5,1,"This was a clear best option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1262,20,176,"fixed","",8,16,19,10,11,0.750000,-0.200000,0.000000,0.550000,1.000000,1.000000,1.000000,5,1,"This was a clear best option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1262,21,192,"fixed","",8,19,20,11,14,0.983333,1.000000,0.000000,1.983333,1.000000,1.000000,1.000000,5,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1262,22,196,"fixed","",10,14,5,0,3,0.250000,0.000000,0.000000,0.250000,1.000000,1.000000,1.000000,4,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1262,23,220,"fixed","",10,5,4,3,6,0.450000,-0.200000,0.000000,0.250000,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I chose the line with slightly stronger forward progress."
1262,24,236,"fixed","",10,14,8,0,2,0.166667,0.000000,0.000000,0.166667,1.000000,1.000000,1.000000,4,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1262,25,248,"fixed","",11,14,5,0,3,0.250000,0.000000,0.000000,0.250000,1.000000,1.000000,1.000000,4,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1262,26,256,"fixed","",8,20,17,14,15,1.016667,1.200000,0.000000,2.216667,1.000000,1.000000,1.000000,4,1,"This was a clear best option. I prioritised bringing a piece home because finishing is the highest-value progress outcome."
1262,27,264,"fixed","",10,8,2,2,4,0.300000,1.000000,0.000000,1.300000,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1262,28,268,"fixed","",10,2,1,4,5,0.350000,-0.200000,0.000000,0.150000,1.000000,1.000000,1.000000,3,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1262,29,276,"fixed","",10,1,7,5,7,0.500000,-0.200000,0.000000,0.300000,1.000000,1.000000,1.000000,3,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1262,30,284,"fixed","",10,7,16,7,10,0.716667,-0.200000,0.000000,0.516667,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1262,31,296,"fixed","",11,5,2,3,4,0.283333,1.000000,0.000000,1.283333,1.000000,1.000000,1.000000,4,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1262,32,300,"fixed","",10,16,22,10,12,0.833333,-0.200000,0.000000,0.633333,1.000000,1.000000,1.000000,4,1,"This was a clear best option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1262,33,308,"fixed","",10,22,20,12,14,0.966667,1.000000,0.000000,1.966667,1.000000,1.000000,1.000000,4,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1262,34,312,"fixed","",11,2,7,4,7,0.516667,-0.200000,0.000000,0.316667,1.000000,1.000000,1.000000,3,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1262,35,320,"fixed","",10,20,17,14,15,1.016667,1.200000,0.000000,2.216667,1.000000,1.000000,1.000000,4,1,"This was a clear best option. I prioritised bringing a piece home because finishing is the highest-value progress outcome."
1262,36,328,"fixed","",11,7,16,7,10,0.716667,-0.200000,0.000000,0.516667,1.000000,1.000000,1.000000,3,1,"This was the strongest available option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1262,37,336,"fixed","",11,16,22,10,12,0.833333,-0.200000,1.530000,2.163333,1.000000,1.000000,1.000000,3,1,"This was a clear best option. I chose this move to pressure the opponent and disrupt their progress, while still keeping aggression and progress in balance."
1262,38,344,"fixed","",11,22,20,12,14,0.966667,1.000000,0.000000,1.966667,1.000000,1.000000,1.000000,3,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1262,39,348,"fixed","",11,20,17,14,15,1.016667,1.200000,0.000000,2.216667,1.000000,1.000000,1.000000,3,1,"This was a clear best option. I prioritised bringing a piece home because finishing is the highest-value progress outcome."
1262,40,356,"fixed","",12,14,8,0,2,0.166667,0.000000,0.000000,0.166667,1.000000,1.000000,1.000000,2,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1262,41,368,"fixed","",12,8,5,2,3,0.216667,0.000000,0.000000,0.216667,1.000000,1.000000,1.000000,2,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1262,42,380,"fixed","",13,14,8,0,2,0.166667,0.000000,0.000000,0.166667,1.000000,1.000000,1.000000,2,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1262,43,388,"fixed","",12,5,2,3,4,0.283333,1.000000,0.000000,1.283333,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I preferred the safer line with lower capture exposure."
1262,44,400,"fixed","",12,2,4,4,6,0.433333,-0.450000,0.000000,-0.016667,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I chose the line with slightly stronger forward progress."
1262,45,408,"fixed","",13,8,5,2,3,0.216667,0.000000,0.000000,0.216667,1.000000,1.000000,1.000000,2,1,"This was the strongest available option. I selected this move because it offered the best overall balance of progress, safety, and pressure."
1262,46,416,"fixed","",13,5,2,3,4,0.283333,1.000000,0.000000,1.283333,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1262,47,420,"fixed","",13,2,4,4,6,0.433333,-0.200000,1.390000,1.623333,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I chose this move to pressure the opponent and disrupt their progress, while still keeping aggression and progress in balance."
1262,48,428,"fixed","",13,4,7,6,7,0.483333,-0.200000,0.000000,0.283333,1.000000,1.000000,1.000000,2,1,"This was the strongest available option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1262,49,440,"fixed","",13,7,16,7,10,0.716667,-0.450000,0.000000,0.266667,1.000000,1.000000,1.000000,2,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1262,50,448,"fixed","",13,16,23,10,13,0.916667,0.000000,0.000000,0.916667,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I selected this move because it offered the best overall balance of progress, safety, and pressure."
1262,51,460,"fixed","",13,23,17,13,15,1.033333,1.200000,0.000000,2.233333,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I prioritised bringing a piece home because finishing is the highest-value progress outcome."
1262,52,468,"fixed","",12,14,5,0,3,0.250000,0.000000,0.000000,0.250000,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I chose the line with slightly stronger forward progress."
1263,1,24,"fixed","",7,14,8,0,2,0.166667,0.000000,0.000000,0.166667,1.000000,1.000000,1.000000,7,1,"This was a marginally better option. I opened with progress because the immediate gain outweighed the early risk."
1263,2,32,"fixed","",7,8,2,2,4,0.300000,1.000000,0.000000,1.300000,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I preferred the safer line with lower capture exposure."
1263,3,36,"fixed","",8,14,11,0,1,0.083333,0.000000,0.000000,0.083333,1.000000,1.000000,1.000000,7,1,"This was a marginally better option. I selected this move because it offered the best overall balance of progress, safety, and pressure."
1263,4,44,"fixed","",8,11,5,1,3,0.233333,0.000000,0.000000,0.233333,1.000000,1.000000,1.000000,7,1,"This was a marginally better option. I selected this move because it offered the best overall balance of progress, safety, and pressure."
1263,5,52,"fixed","",7,2,1,4,5,0.350000,-0.200000,0.000000,0.150000,1.000000,1.000000,1.000000,6,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1263,6,60,"fixed","",8,5,2,3,4,0.283333,1.000000,0.000000,1.283333,1.000000,1.000000,1.000000,7,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1263,7,64,"fixed","",7,1,7,5,7,0.500000,-0.200000,0.000000,0.300000,1.000000,1.000000,1.000000,7,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1263,8,72,"fixed","",7,7,10,7,8,0.550000,0.800000,0.000000,1.350000,1.000000,1.000000,1.000000,7,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1263,9,76,"fixed","",7,10,16,8,10,0.700000,-0.200000,0.000000,0.500000,1.000000,1.000000,1.000000,7,1,"This was the strongest available option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1263,10,88,"fixed","",7,16,19,10,11,0.750000,-0.200000,0.000000,0.550000,1.000000,1.000000,1.000000,7,1,"This was a clear best option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1263,11,96,"fixed","",7,19,23,11,13,0.900000,0.000000,0.000000,0.900000,1.000000,1.000000,1.000000,7,1,"This was a clear best option. I selected this move because it offered the best overall balance of progress, safety, and pressure."
1263,12,104,"fixed","",7,23,20,13,14,0.950000,1.000000,0.000000,1.950000,1.000000,1.000000,1.000000,7,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1263,13,108,"fixed","",8,2,7,4,7,0.516667,-0.200000,0.000000,0.316667,1.000000,1.000000,1.000000,6,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1263,14,116,"fixed","",7,20,17,14,15,1.016667,1.200000,0.000000,2.216667,1.000000,1.000000,1.000000,7,1,"This was a clear best option. I prioritised bringing a piece home because finishing is the highest-value progress outcome."
1263,15,124,"fixed","",8,7,16,7,10,0.716667,-0.450000,0.000000,0.266667,1.000000,1.000000,1.000000,6,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1263,16,136,"fixed","",8,16,19,10,11,0.750000,-0.200000,1.506667,2.056667,1.000000,1.000000,1.000000,6,1,"This was a clear best option. I chose this move to pressure the opponent and disrupt their progress, while still keeping aggression and progress in balance."
1263,17,144,"fixed","",8,19,23,11,13,0.900000,0.000000,0.000000,0.900000,1.000000,1.000000,1.000000,6,1,"This was a clear best option. I selected this move because it offered the best overall balance of progress, safety, and pressure."
1263,18,152,"fixed","",8,23,20,13,14,0.950000,1.000000,0.000000,1.950000,1.000000,1.000000,1.000000,6,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1263,19,156,"fixed","",8,20,17,14,15,1.016667,1.200000,0.000000,2.216667,1.000000,1.000000,1.000000,6,1,"This was a clear best option. I prioritised bringing a piece home because finishing is the highest-value progress outcome."
1263,20,164,"fixed","",9,14,2,0,4,0.333333,1.000000,0.000000,1.333333,1.000000,1.000000,1.000000,5,1,"This was a marginally better option. The options were close, so I preferred the safer line with lower capture exposure."
1263,21,168,"fixed","",10,14,8,0,2,0.166667,0.000000,0.000000,0.166667,1.000000,1.000000,1.000000,5,1,"This was a marginally better option. I selected this move because it offered the best overall balance of progress, safety, and pressure."
1263,22,176,"fixed","",10,8,5,2,3,0.216667,0.000000,0.000000,0.216667,1.000000,1.000000,1.000000,5,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1263,23,184,"fixed","",9,2,4,4,6,0.433333,-0.200000,0.000000,0.233333,1.000000,1.000000,1.000000,5,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1263,24,200,"fixed","",10,5,2,3,4,0.283333,1.000000,0.000000,1.283333,1.000000,1.000000,1.000000,5,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1263,25,204,"fixed","",9,4,10,6,8,0.566667,0.800000,0.000000,1.366667,1.000000,1.000000,1.000000,4,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1263,26,208,"fixed","",9,10,16,8,10,0.700000,-0.200000,0.000000,0.500000,1.000000,1.000000,1.000000,5,1,"This was the strongest available option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1263,27,220,"fixed","",9,16,23,10,13,0.916667,0.000000,0.000000,0.916667,1.000000,1.000000,1.000000,5,1,"This was a clear best option. I selected this move because it offered the best overall balance of progress, safety, and pressure."
1263,28,228,"fixed","",11,14,5,0,3,0.250000,0.000000,0.000000,0.250000,1.000000,1.000000,1.000000,4,1,"This was a marginally better option. I selected this move because it offered the best overall balance of progress, safety, and pressure."
1263,29,240,"fixed","",9,23,17,13,15,1.033333,1.200000,0.000000,2.233333,1.000000,1.000000,1.000000,5,1,"This was a clear best option. I prioritised bringing a piece home because finishing is the highest-value progress outcome."
1263,30,248,"fixed","",10,2,4,4,6,0.433333,-0.200000,0.000000,0.233333,1.000000,1.000000,1.000000,4,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1263,31,256,"fixed","",12,14,2,0,4,0.333333,1.000000,0.000000,1.333333,1.000000,1.000000,1.000000,4,1,"This was a marginally better option. I chose the rosette because it improves safety while preserving progress."
1263,32,260,"fixed","",10,4,7,6,7,0.483333,-0.200000,0.000000,0.283333,1.000000,1.000000,1.000000,3,1,"This was a marginally better option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1263,33,280,"fixed","",10,7,13,7,9,0.633333,-0.200000,0.000000,0.433333,1.000000,1.000000,1.000000,4,1,"This was the strongest available option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1263,34,296,"fixed","",12,2,1,4,5,0.350000,-0.200000,0.000000,0.150000,1.000000,1.000000,1.000000,3,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1263,35,304,"fixed","",12,1,10,5,8,0.583333,0.800000,0.000000,1.383333,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1263,36,308,"fixed","",12,10,13,8,9,0.616667,-0.200000,1.460000,1.876667,1.000000,1.000000,1.000000,4,1,"This was a clear best option. I chose this move to pressure the opponent and disrupt their progress, while still keeping aggression and progress in balance."
1263,37,316,"fixed","",11,5,2,3,4,0.283333,1.000000,0.000000,1.283333,1.000000,1.000000,1.000000,4,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1263,38,320,"fixed","",12,13,19,9,11,0.766667,-0.200000,0.000000,0.566667,1.000000,1.000000,1.000000,4,1,"This was a clear best option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1263,39,332,"fixed","",12,19,20,11,14,0.983333,1.000000,0.000000,1.983333,1.000000,1.000000,1.000000,4,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1263,40,344,"fixed","",12,20,17,14,15,1.016667,1.200000,0.000000,2.216667,1.000000,1.000000,1.000000,4,1,"This was a clear best option. I prioritised bringing a piece home because finishing is the highest-value progress outcome."
1263,41,352,"fixed","",11,2,4,4,6,0.433333,-0.200000,0.000000,0.233333,1.000000,1.000000,1.000000,3,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1263,42,360,"fixed","",11,4,10,6,8,0.566667,0.800000,0.000000,1.366667,1.000000,1.000000,1.000000,3,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1263,43,372,"fixed","",11,10,13,8,9,0.616667,-0.200000,0.000000,0.416667,1.000000,1.000000,1.000000,3,1,"This was the strongest available option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1263,44,380,"fixed","",10,14,2,0,4,0.333333,1.000000,0.000000,1.333333,1.000000,1.000000,1.000000,3,1,"This was a marginally better option. I chose the rosette because it improves safety while preserving progress."
1263,45,384,"fixed","",11,13,16,9,10,0.683333,-0.450000,0.000000,0.233333,1.000000,1.000000,1.000000,3,1,"This was a marginally better option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1263,46,396,"fixed","",10,2,4,4,6,0.433333,-0.200000,0.000000,0.233333,1.000000,1.000000,1.000000,3,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1263,47,404,"fixed","",10,4,13,6,9,0.650000,-0.200000,0.000000,0.450000,1.000000,1.000000,1.000000,3,1,"This was the strongest available option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1263,48,420,"fixed","",10,13,19,9,11,0.766667,-0.200000,0.000000,0.566667,1.000000,1.000000,1.000000,3,1,"This was a clear best option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1263,49,428,"fixed","",10,19,23,11,13,0.900000,0.000000,0.000000,0.900000,1.000000,1.000000,1.000000,3,1,"This was a clear best option. I selected this move because it offered the best overall balance of progress, safety, and pressure."
1263,50,440,"fixed","",10,23,20,13,14,0.950000,1.000000,0.000000,1.950000,1.000000,1.000000,1.000000,3,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1263,51,444,"fixed","",11,14,5,0,3,0.250000,0.000000,0.000000,0.250000,1.000000,1.000000,1.000000,2,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1263,52,456,"fixed","",10,20,17,14,15,1.016667,1.200000,0.000000,2.216667,1.000000,1.000000,1.000000,3,1,"This was a clear best option. I prioritised bringing a piece home because finishing is the highest-value progress outcome."
1263,53,464,"fixed","",13,14,2,0,4,0.333333,1.000000,0.000000,1.333333,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1263,54,468,"fixed","",13,2,7,4,7,0.516667,-0.200000,0.000000,0.316667,1.000000,1.000000,1.000000,2,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1263,55,476,"fixed","",13,7,16,7,10,0.716667,-0.200000,0.000000,0.516667,1.000000,1.000000,1.000000,2,1,"This was the strongest available option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1263,56,484,"fixed","",11,5,2,3,4,0.283333,1.000000,0.000000,1.283333,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1263,57,488,"fixed","",13,16,19,10,11,0.750000,-0.200000,0.000000,0.550000,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1263,58,500,"fixed","",11,2,4,4,6,0.433333,-0.200000,1.390000,1.623333,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I chose this move to pressure the opponent and disrupt their progress, while still keeping aggression and progress in balance."
1263,59,508,"fixed","",11,4,10,6,8,0.566667,0.800000,0.000000,1.366667,1.000000,1.000000,1.000000,2,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1263,60,520,"fixed","",13,19,20,11,14,0.983333,1.000000,0.000000,1.983333,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I preferred the safer line with lower capture exposure."
1263,61,524,"fixed","",11,10,16,8,10,0.700000,-0.200000,0.000000,0.500000,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I chose the line with slightly stronger forward progress."
1263,62,532,"fixed","",11,16,23,10,13,0.916667,0.000000,0.000000,0.916667,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I chose the line with slightly stronger forward progress."
1263,63,548,"fixed","",11,23,17,13,15,1.033333,1.200000,0.000000,2.233333,1.000000,1.000000,1.000000,1,1,"This was the only legal move. The options were close, so I preferred the safer line with lower capture exposure."
1264,1,12,"fixed","",7,14,11,0,1,0.083333,0.000000,0.000000,0.083333,1.000000,1.000000,1.000000,7,1,"This was a marginally better option. I opened with progress because the immediate gain outweighed the early risk."
1264,2,20,"fixed","",7,11,2,1,4,0.316667,1.000000,0.000000,1.316667,1.000000,1.000000,1.000000,7,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1264,3,24,"fixed","",8,14,5,0,3,0.250000,0.000000,0.000000,0.250000,1.000000,1.000000,1.000000,7,1,"This was a marginally better option. I selected this move because it offered the best overall balance of progress, safety, and pressure."
1264,4,44,"fixed","",7,2,4,4,6,0.433333,-0.200000,0.000000,0.233333,1.000000,1.000000,1.000000,7,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1264,5,52,"fixed","",7,4,10,6,8,0.566667,0.800000,0.000000,1.366667,1.000000,1.000000,1.000000,7,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1264,6,56,"fixed","",8,5,2,3,4,0.283333,1.000000,0.000000,1.283333,1.000000,1.000000,1.000000,7,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1264,7,60,"fixed","",7,10,13,8,9,0.616667,-0.200000,0.000000,0.416667,1.000000,1.000000,1.000000,7,1,"This was the strongest available option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1264,8,72,"fixed","",7,13,22,9,12,0.850000,-0.200000,0.000000,0.650000,1.000000,1.000000,1.000000,7,1,"This was a clear best option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
1264,9,80,"fixed","",8,2,1,4,5,0.350000,-0.200000,1.366667,1.516667,1.000000,1.000000,1.000000,7,1,"This was a clear best option. I chose this move to pressure the opponent and disrupt their progress, while still keeping aggression and progress in balance."
1264,10,88,"fixed","",7,22,20,12,14,0.966667,1.000000,0.000000,1.966667,1.000000,1.000000,1.000000,7,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1264,11,92,"fixed","",8,1,7,5,7,0.500000,-0.200000,0.000000,0.300000,1.000000,1.000000,1.000000,6,1,"This was a marginally better option. The options were close, so I chose the line with slightly stronger forward progress."
1264,12,100,"fixed","",7,20,17,14,15,1.016667,1.200000,0.000000,2.216667,1.000000,1.000000,1.000000,7,1,"This was a clear best option. I prioritised bringing a piece home because finishing is the highest-value progress outcome."
1264,13,112,"fixed","",8,7,10,7,8,0.550000,0.800000,0.000000,1.350000,1.000000,1.000000,1.000000,6,1,"This was a clear best option. I chose the rosette because it improves safety while preserving progress."
1264,14,116,"fixed","",8,10,19,8,11,0.783333,-0.200000,0.000000,0.583333,1.000000,1.000000,1.000000,6,1,"This was the strongest available option. I accepted a calculated risk because the progress gain was stronger than the added exposure."
